h3_cell,lon,lat,resolution,avg_hex_area_km2,source_wind_lon,source_wind_lat,u10,v10,speed,source_chla_lon,source_chla_lat,chlor_a
835c25fffffffff,-149.60159505326524,17.097147365571395,3,12393.43465508816,-150.0,17.5,-7.416395,-1.9901111,7.702977,-150.0,17.5,0.05221758
835c26fffffffff,-151.6961125836376,16.70542478152909,3,12393.43465508816,-152.0,16.5,-7.523861,-2.2613306,7.8796797,-152.0,16.5,0.049967278
835c28fffffffff,-147.99188426214394,14.388987467918394,3,12393.43465508816,-148.0,14.5,-7.8138876,-2.8297157,8.327413,-148.0,14.5,0.07442986
835c29fffffffff,-146.84828764465382,13.99161362386333,3,12393.43465508816,-147.0,13.5,-7.796854,-3.163248,8.430571,-147.0,13.5,0.082041994
835c2afffffffff,-148.91479613719628,13.621376658318042,3,12393.43465508816,-149.0,13.5,-7.8467236,-3.0269012,8.425098,-149.0,13.5,0.073724754
835c2bfffffffff,-147.77141750539818,13.228625724515922,3,12393.43465508816,-148.0,13.5,-7.824156,-3.0958056,8.429513,-148.0,13.5,0.076458484
835c2cfffffffff,-148.214559106059,15.548651151384702,3,12393.43465508816,-148.0,15.5,-7.759133,-2.5881224,8.198784,-148.0,15.5,0.06828671
835c2dfffffffff,-147.06459591424738,15.151381373835124,3,12393.43465508816,-147.0,15.5,-7.760224,-2.6738038,8.227742,-147.0,15.5,0.07276167
835c2efffffffff,-149.14148064671863,14.781507986985408,3,12393.43465508816,-149.0,14.5,-7.8166833,-2.7651603,8.308701,-149.0,14.5,0.06921553
835c30fffffffff,-153.53172438878553,15.139819764805887,3,12393.43465508816,-154.0,15.5,-7.695108,-2.484053,8.105387,-154.0,15.5,0.04748191
835c31fffffffff,-152.37280488319598,14.769088700222758,3,12393.43465508816,-152.0,14.5,-7.791726,-2.672503,8.2577505,-152.0,14.5,0.056081537
835c32fffffffff,-154.43899415672652,14.351594852226585,3,12393.43465508816,-154.0,14.5,-7.799047,-2.6600378,8.257789,-154.0,14.5,0.050700366
835c33fffffffff,-153.28391531908824,13.984698315787185,3,12393.43465508816,-153.0,13.5,-7.8492537,-2.882029,8.378883,-153.0,13.5,0.062444817
835c34fffffffff,-153.78182487311943,16.29271143064278,3,12393.43465508816,-154.0,16.5,-7.548215,-2.326741,7.922421,-154.0,16.5,0.04656262
835c35fffffffff,-152.61730179017042,15.924727689147844,3,12393.43465508816,-153.0,15.5,-7.6748147,-2.4840405,8.087172,-153.0,15.5,0.04516345
835c36fffffffff,-154.69220904310157,15.50385443268486,3,12393.43465508816,-155.0,15.5,-7.7668495,-2.436448,8.158319,-155.0,15.5,0.048098672
835c40fffffffff,-143.0746189666657,10.468170050717063,3,12393.43465508816,-143.0,10.5,-7.3639965,-4.0772963,8.43258,-143.0,10.5,0.13175105
835c41fffffffff,-141.9764167709596,10.063136343677764,3,12393.43465508816,-142.0,10.5,-7.2756853,-4.1468325,8.390762,-142.0,10.5,0.13119435
835c42fffffffff,-143.98500934756896,9.719078737514662,3,12393.43465508816,-144.0,9.5,-7.124604,-3.938483,8.158287,-144.0,9.5,0.13613072
835c43fffffffff,-142.8839648821233,9.318705165008422,3,12393.43465508816,-143.0,9.5,-7.0472245,-3.9822721,8.113103,-143.0,9.5,0.14117508
835c44fffffffff,-143.26725496614512,11.620876865616587,3,12393.43465508816,-143.0,11.5,-7.548563,-3.942535,8.533153,-143.0,11.5,0.12381272
835c45fffffffff,-142.16249747337224,11.21249485767614,3,12393.43465508816,-142.0,11.5,-7.4805126,-4.050334,8.524127,-142.0,11.5,0.1241775
835c46fffffffff,-144.18212878726146,10.871768792550077,3,12393.43465508816,-144.0,10.5,-7.435029,-3.9978096,8.456043,-144.0,10.5,0.1301609
835c48fffffffff,-140.7105743940957,8.51590321917046,3,12393.43465508816,-141.0,8.5,-6.3535666,-3.5871954,7.3379903,-141.0,8.5,0.18512651
835c49fffffffff,-139.63951505650715,8.114492639980691,3,12393.43465508816,-140.0,8.5,-6.225807,-3.5639746,7.2216797,-140.0,8.5,0.19865751
835c4afffffffff,-141.6100170999266,7.776439966387924,3,12393.43465508816,-142.0,7.5,-6.0017076,-2.8975425,6.7784324,-142.0,7.5,0.16750175
835c4bfffffffff,-140.53479501064268,7.379655278472746,3,12393.43465508816,-141.0,7.5,-5.884205,-2.8645089,6.6678348,-141.0,7.5,0.18873118
835c4cfffffffff,-140.88820162675174,9.657199647943068,3,12393.43465508816,-141.0,9.5,-6.8261886,-4.040719,7.9529505,-141.0,9.5,0.19408911
835c4dfffffffff,-139.81061187453287,9.250883137124283,3,12393.43465508816,-140.0,9.5,-6.7076063,-4.0536795,7.8605375,-140.0,9.5,0.16262183
835c4efffffffff,-141.79226534756012,8.917475221894922,3,12393.43465508816,-142.0,8.5,-6.4777174,-3.6013825,7.4515,-142.0,8.5,0.19604756
835c50fffffffff,-146.0045046304513,9.360604062560006,3,12393.43465508816,-146.0,9.5,-7.2530017,-3.8273513,8.216048,-146.0,9.5,0.12891574
835c51fffffffff,-144.8932153834704,8.9660181363018,3,12393.43465508816,-145.0,8.5,-6.802913,-3.5847664,7.721308,-145.0,8.5,0.15318823
835c52fffffffff,-146.9111103268419,8.600186377357595,3,12393.43465508816,-147.0,8.5,-6.9644723,-3.5545332,7.8460774,-147.0,8.5,0.1522303
835c53fffffffff,-145.79879040042658,8.209800868812923,3,12393.43465508816,-146.0,8.5,-6.8820333,-3.5921636,7.7924027,-146.0,8.5,0.14317158
835c54fffffffff,-146.2122855678961,10.515162696140008,3,12393.43465508816,-146.0,10.5,-7.5402913,-3.866407,8.486952,-146.0,10.5,0.118181586
835c55fffffffff,-145.0946961113333,10.118073654768375,3,12393.43465508816,-145.0,10.5,-7.484005,-3.9246304,8.4639435,-145.0,10.5,0.12816691
835c56fffffffff,-147.123004584251,9.753362731265971,3,12393.43465508816,-147.0,9.5,-7.3304286,-3.781208,8.262346,-147.0,9.5,0.120962635
835c58fffffffff,-143.59675920003124,7.425838066378084,3,12393.43465508816,-144.0,7.5,-6.2418766,-2.9416533,6.991876,-144.0,7.5,0.188261
835c5afffffffff,-144.49630239233548,6.675504642677225,3,12393.43465508816,-144.0,6.5,-5.745515,-2.0783079,6.323835,-144.0,6.5,0.1916823
835c5bfffffffff,-143.40557688450926,6.287144749262665,3,12393.43465508816,-143.0,6.5,-5.63762,-2.0280511,6.2306924,-143.0,6.5,0.18819566
835c5cfffffffff,-143.78989481049473,8.570121670933176,3,12393.43465508816,-144.0,8.5,-6.722551,-3.6015065,7.6607647,-144.0,8.5,0.14911658
835c5dfffffffff,-142.69526644054736,8.173427180406625,3,12393.43465508816,-143.0,8.5,-6.611291,-3.6047776,7.5674844,-143.0,8.5,0.17325866
835c5efffffffff,-144.69375934535407,7.818183843194412,3,12393.43465508816,-145.0,7.5,-6.348067,-2.9587893,7.082611,-145.0,7.5,0.17330709
835c60fffffffff,-142.54055306744874,13.51850030789518,3,12393.43465508816,-143.0,13.5,-7.700875,-3.482407,8.469406,-143.0,13.5,0.09615506
835c61fffffffff,-141.43243065674338,13.102176347910923,3,12393.43465508816,-141.0,13.5,-7.5999064,-3.6713154,8.458338,-141.0,13.5,0.108244374
835c62fffffffff,-143.46189952233556,12.775863797315091,3,12393.43465508816,-143.0,12.5,-7.660636,-3.740629,8.541734,-143.0,12.5,0.10582082
835c63fffffffff,-142.35053394504308,12.364603417795472,3,12393.43465508816,-142.0,12.5,-7.6058702,-3.8225808,8.530005,-142.0,12.5,0.109973684
835c64fffffffff,-142.73258211745363,14.673214119484456,3,12393.43465508816,-143.0,14.5,-7.7187786,-3.206566,8.375859,-143.0,14.5,0.09391968
835c65fffffffff,-141.61771154622613,14.254376924671512,3,12393.43465508816,-142.0,14.5,-7.6725755,-3.3162231,8.375929,-142.0,14.5,0.09068786
835c66fffffffff,-143.65857965001328,13.932156842676813,3,12393.43465508816,-144.0,13.5,-7.7437253,-3.3918931,8.4717655,-144.0,13.5,0.09745515
835c68fffffffff,-140.158277725054,11.536438613073068,3,12393.43465508816,-140.0,11.5,-7.3341875,-4.2228866,8.48017,-140.0,11.5,0.13476872
835c69fffffffff,-139.0786836131417,11.120643165588405,3,12393.43465508816,-139.0,11.5,-7.2466326,-4.2889166,8.43797,-139.0,11.5,0.14844964
835c6afffffffff,-141.06770253151706,10.80263416377086,3,12393.43465508816,-141.0,10.5,-7.19182,-4.2093806,8.350447,-141.0,10.5,0.15237154
835c6bfffffffff,-139.98352414784236,10.391836267907571,3,12393.43465508816,-140.0,10.5,-7.096398,-4.241658,8.285608,-140.0,10.5,0.14316653
835c6cfffffffff,-140.33489887118347,12.6837583945652,3,12393.43465508816,-140.0,12.5,-7.464651,-4.0357127,8.50507,-140.0,12.5,0.118295535
835c6dfffffffff,-139.24860005625172,12.263814561930792,3,12393.43465508816,-139.0,12.5,-7.3913784,-4.1146665,8.478746,-139.0,12.5,0.13163862
835c6efffffffff,-141.24910333181307,11.951275596958006,3,12393.43465508816,-141.0,11.5,-7.4087944,-4.144565,8.506974,-141.0,11.5,0.12451759
835c70fffffffff,-145.5038356668939,12.431009013482392,3,12393.43465508816,-146.0,12.5,-7.7392573,-3.5098155,8.515139,-146.0,12.5,0.104432836
835c71fffffffff,-144.38127945229053,12.027232078177688,3,12393.43465508816,-144.0,12.5,-7.6978693,-3.66087,8.54023,-144.0,12.5,0.11223898
835c72fffffffff,-146.42215896642313,11.672507980547396,3,12393.43465508816,-146.0,11.5,-7.666066,-3.7586327,8.552963,-146.0,11.5,0.11409368
835c73fffffffff,-145.29822745574063,11.273394849223989,3,12393.43465508816,-145.0,11.5,-7.634205,-3.8047383,8.54453,-145.0,11.5,0.114564195
835c74fffffffff,-145.71154731946515,13.5899310210367,3,12393.43465508816,-146.0,13.5,-7.777176,-3.2249537,8.437028,-146.0,13.5,0.088405065
835c75fffffffff,-144.5824880143131,13.18449415110036,3,12393.43465508816,-145.0,13.5,-7.760108,-3.2984676,8.449867,-145.0,13.5,0.09937729
835c76fffffffff,-146.63415087638225,12.831656211375549,3,12393.43465508816,-147.0,12.5,-7.764285,-3.4300318,8.504656,-147.0,12.5,0.09327466
835c80fffffffff,-157.21113287185923,7.757755439108402,3,12393.43465508816,-157.0,7.5,-6.969589,-2.941207,7.608348,-157.0,7.5,0.16085319
835c81fffffffff,-156.09049726471898,7.396515084337754,3,12393.43465508816,-156.0,7.5,-6.908616,-2.9454818,7.555025,-156.0,7.5,0.15689681
835c82fffffffff,-158.07082609410142,6.980010384264788,3,12393.43465508816,-158.0,6.5,-6.5547266,-2.350754,7.0388165,-158.0,6.5,0.1655926
835c83fffffffff,-156.95595442060898,6.620895651111532,3,12393.43465508816,-157.0,6.5,-6.5105777,-2.3398256,6.99868,-157.0,6.5,0.18210436
835c84fffffffff,-157.46844613413026,8.897781529675983,3,12393.43465508816,-157.0,8.5,-7.3622904,-3.2889018,8.088021,-157.0,8.5,0.11827367
835c85fffffffff,-156.34320079664337,8.538302244890188,3,12393.43465508816,-156.0,8.5,-7.31546,-3.3205228,8.058262,-156.0,8.5,0.122096345
835c86fffffffff,-158.33041590443435,8.115020436832078,3,12393.43465508816,-158.0,8.5,-7.4045362,-3.2526839,8.113095,-158.0,8.5,0.13317662
835c88fffffffff,-154.7236124122995,5.892932935494541,3,12393.43465508816,-155.0,5.5,-5.9745803,-1.627188,6.3608484,-155.0,5.5,0.17476554
835c89fffffffff,-153.6078349123553,5.524945078845915,3,12393.43465508816,-154.0,5.5,-5.938298,-1.5793972,6.324451,-154.0,5.5,0.17537883
835c8afffffffff,-155.59149522416794,5.124883001790991,3,12393.43465508816,-156.0,5.5,-6.023962,-1.6485745,6.404235,-156.0,5.5,0.1748381
835c8bfffffffff,-154.47998323493226,4.75924802619824,3,12393.43465508816,-154.0,4.5,-5.599632,-0.88285536,5.9104295,-154.0,4.5,0.17494579
835c8cfffffffff,-154.96936491790908,7.031717501475632,3,12393.43465508816,-155.0,7.5,-6.8624134,-2.9557662,7.5202546,-155.0,7.5,0.15570083
835c8dfffffffff,-153.84859394444675,6.663795780005794,3,12393.43465508816,-154.0,6.5,-6.3649955,-2.3030128,6.8702345,-154.0,6.5,0.16052113
835c8efffffffff,-155.8399346167529,6.258395200804555,3,12393.43465508816,-156.0,6.5,-6.44798,-2.334956,6.943423,-156.0,6.5,0.16977696
835c90fffffffff,-160.02808342911004,6.559500576505958,3,12393.43465508816,-160.0,6.5,-6.6157236,-2.370034,7.0990133,-160.0,6.5,0.16049151
835c91fffffffff,-158.9220157486298,6.205863983237597,3,12393.43465508816,-159.0,6.5,-6.5829563,-2.362389,7.065678,-159.0,6.5,0.16433549
835c92fffffffff,-160.86331701188803,5.788290472563498,3,12393.43465508816,-161.0,5.5,-6.1842456,-1.737688,6.544797,-161.0,5.5,0.18246694
835c93fffffffff,-159.76445733575613,5.436084327114762,3,12393.43465508816,-160.0,5.5,-6.175578,-1.7225964,6.537464,-160.0,5.5,0.17668164
835c94fffffffff,-160.29377196635738,7.686463255415991,3,12393.43465508816,-160.0,7.5,-7.056635,-2.870419,7.6607046,-160.0,7.5,0.147504
835c95fffffffff,-159.1837091190877,7.335330274591825,3,12393.43465508816,-159.0,7.5,-7.039033,-2.9083717,7.6588793,-159.0,7.5,0.14689738
835c96fffffffff,-161.13073625518103,6.909138171783283,3,12393.43465508816,-161.0,6.5,-6.6299715,-2.3542237,7.1085396,-161.0,6.5,0.16524643
835c98fffffffff,-157.5579571121222,4.721755206649389,3,12393.43465508816,-158.0,4.5,-5.7699633,-1.033179,6.0490003,-158.0,4.5,0.1763979
835c99fffffffff,-156.45193605442896,4.360433236151167,3,12393.43465508816,-156.0,4.5,-5.6732297,-0.95566285,5.97515,-156.0,4.5,0.17197621
835c9afffffffff,-158.40485536011448,3.959973004810599,3,12393.43465508816,-158.0,3.5,-5.5258484,-0.4814593,5.7510695,-158.0,3.5,0.16914997
835c9bfffffffff,-157.30464722535012,3.6003437203375084,3,12393.43465508816,-157.0,3.5,-5.5035944,-0.446976,5.734974,-157.0,3.5,0.16246937
835c9cfffffffff,-157.8133449350636,5.8486125150205295,3,12393.43465508816,-158.0,5.5,-6.1331573,-1.6723025,6.4932976,-158.0,5.5,0.17719921
835c9dfffffffff,-156.70289432081128,5.488147043359364,3,12393.43465508816,-157.0,5.5,-6.0792847,-1.664038,6.449964,-157.0,5.5,0.17531104
835c9efffffffff,-158.66240255251543,5.080441458851343,3,12393.43465508816,-159.0,5.5,-6.1487055,-1.7008259,6.5081944,-159.0,5.5,0.169113
835ca0fffffffff,-156.85510086428067,10.82902506638648,3,12393.43465508816,-157.0,10.5,-7.8426747,-3.3235588,8.531889,-157.0,10.5,0.07758348
835ca1fffffffff,-155.71954961684244,10.469227112741398,3,12393.43465508816,-156.0,10.5,-7.818668,-3.390679,8.535945,-156.0,10.5,0.08502355
835ca2fffffffff,-157.727910599069,10.040012232849268,3,12393.43465508816,-158.0,10.5,-7.864604,-3.258012,8.527981,-158.0,10.5,0.07517062
835ca3fffffffff,-156.5980628104493,9.682797014863336,3,12393.43465508816,-157.0,9.5,-7.649671,-3.4018803,8.388326,-157.0,9.5,0.09501474
835ca4fffffffff,-157.11433246701097,11.976002192308774,3,12393.43465508816,-157.0,11.5,-7.941856,-3.127439,8.550241,-157.0,11.5,0.06418489
835ca5fffffffff,-155.97398264899624,11.618878284313382,3,12393.43465508816,-156.0,11.5,-7.9184885,-3.2002215,8.554682,-156.0,11.5,0.06695436
835ca6fffffffff,-157.98954258059837,11.18347369721678,3,12393.43465508816,-158.0,11.5,-7.9685316,-3.0615206,8.552503,-158.0,11.5,0.06449661
835ca8fffffffff,-154.33654665416785,8.954527752946996,3,12393.43465508816,-154.0,8.5,-7.236456,-3.3449821,8.002518,-154.0,8.5,0.13178115
835ca9fffffffff,-153.2066385814199,8.584332776460123,3,12393.43465508816,-153.0,8.5,-7.213947,-3.3579304,7.9896035,-153.0,8.5,0.13139579
835caafffffffff,-155.21725947039462,8.174667899861978,3,12393.43465508816,-155.0,8.5,-7.267297,-3.3449945,8.026207,-155.0,8.5,0.13644883
835cabfffffffff,-154.09149126976703,7.807306392314905,3,12393.43465508816,-154.0,7.5,-6.8393345,-2.9601276,7.504626,-154.0,7.5,0.17054205
835cacfffffffff,-154.58377990044312,10.104491130437967,3,12393.43465508816,-155.0,10.5,-7.7883725,-3.4622848,8.536096,-155.0,10.5,0.08515498
835cadfffffffff,-153.44868380583682,9.735248898782006,3,12393.43465508816,-153.0,9.5,-7.547868,-3.56115,8.36292,-153.0,9.5,0.104166456
835caefffffffff,-155.46731479532068,9.320828644346976,3,12393.43465508816,-155.0,9.5,-7.5939302,-3.4857278,8.37183,-155.0,9.5,0.09027162
835cb0fffffffff,-159.71339245948792,9.602653607031064,3,12393.43465508816,-160.0,9.5,-7.696547,-3.2380755,8.370536,-160.0,9.5,0.093939155
835cb1fffffffff,-158.5921295868397,9.252695453977918,3,12393.43465508816,-159.0,9.5,-7.6902113,-3.2893603,8.382984,-159.0,9.5,0.09633534
835cb2fffffffff,-160.56153568437605,8.816040755460168,3,12393.43465508816,-161.0,8.5,-7.4410505,-3.132197,8.102357,-161.0,8.5,0.11497926
835cb3fffffffff,-159.4474967153383,8.467909293991315,3,12393.43465508816,-159.0,8.5,-7.4191093,-3.2225375,8.114479,-159.0,8.5,0.12805435
835cb4fffffffff,-159.98141013382235,10.73860392267572,3,12393.43465508816,-160.0,10.5,-7.875917,-3.1289506,8.49378,-160.0,10.5,0.07241946
835cb5fffffffff,-158.85598225764812,10.392073878959328,3,12393.43465508816,-159.0,10.5,-7.877123,-3.195439,8.517184,-159.0,10.5,0.074904405
835cb6fffffffff,-160.83138715719062,9.947287528889166,3,12393.43465508816,-161.0,9.5,-7.7072105,-3.192478,8.364685,-161.0,9.5,0.10252765
835cc0fffffffff,-149.38614626450382,5.169906300037012,3,12393.43465508816,-149.0,5.5,-5.6834984,-1.4035611,6.1012907,-149.0,5.5,0.18727455
835cc1fffffffff,-148.27986038632605,4.793198416770484,3,12393.43465508816,-148.0,4.5,-5.329736,-0.59008837,5.6820188,-148.0,4.5,0.1839557
835cc2fffffffff,-150.27218167077294,4.410319844891984,3,12393.43465508816,-150.0,4.5,-5.437214,-0.69590473,5.760685,-150.0,4.5,0.17951638
835cc3fffffffff,-149.16694762068923,4.036745566147754,3,12393.43465508816,-149.0,4.5,-5.385419,-0.64038205,5.7216787,-149.0,4.5,0.18313244
835cc4fffffffff,-149.60742018995512,6.309618559471109,3,12393.43465508816,-150.0,6.5,-6.2019863,-2.2628174,6.7298336,-150.0,6.5,0.17754629
835cc6fffffffff,-150.49698209317305,5.545786504641647,3,12393.43465508816,-150.0,5.5,-5.7482653,-1.443992,6.1557817,-150.0,5.5,0.18236998
835cc8fffffffff,-146.97126020552523,3.2892905247342736,3,12393.43465508816,-147.0,3.5,-5.1324983,0.115820974,5.444987,-147.0,3.5,0.19187142
835cc9fffffffff,-145.88233712538894,2.916309857387692,3,12393.43465508816,-146.0,2.5,-5.069529,0.6299473,5.347457,-146.0,2.5,0.16717495
835ccafffffffff,-147.8549275150159,2.5404847145224343,3,12393.43465508816,-148.0,2.5,-5.142465,0.4951492,5.4027987,-148.0,2.5,0.169933
835ccbfffffffff,-146.76559782406636,2.1707069247786013,3,12393.43465508816,-147.0,2.5,-5.1128426,0.5571025,5.379772,-147.0,2.5,0.16679874
835cccfffffffff,-147.1789157815092,4.416128642176012,3,12393.43465508816,-147.0,4.5,-5.272127,-0.5132291,5.6358266,-147.0,4.5,0.17396723
835ccdfffffffff,-146.08408039583057,4.039158352573765,3,12393.43465508816,-146.0,4.5,-5.2007465,-0.45324573,5.5719185,-146.0,4.5,0.19051743
835ccefffffffff,-148.06638149161455,3.6629179987612894,3,12393.43465508816,-148.0,3.5,-5.1850824,0.048217356,5.487664,-148.0,3.5,0.17755361
835cd0fffffffff,-152.25996171549278,4.022621706445682,3,12393.43465508816,-152.0,4.5,-5.530281,-0.8128356,5.8417606,-152.0,4.5,0.18208668
835cd1fffffffff,-151.1531108748553,3.6525236193585062,3,12393.43465508816,-151.0,3.5,-5.313793,-0.14989716,5.580267,-151.0,3.5,0.17826457
835cd2fffffffff,-153.13265289357415,3.264895925362429,3,12393.43465508816,-153.0,3.5,-5.3935404,-0.25701457,5.647912,-153.0,3.5,0.16882978
835cd3fffffffff,-152.0285651675311,2.89731201849239,3,12393.43465508816,-152.0,2.5,-5.2658386,0.25649232,5.4819283,-152.0,2.5,0.16259196
835cd5fffffffff,-151.3812862398657,4.783183422311354,3,12393.43465508816,-151.0,4.5,-5.48192,-0.75334793,5.7975206,-151.0,4.5,0.17585698
835cd6fffffffff,-153.36919445204427,4.391679452615497,3,12393.43465508816,-153.0,4.5,-5.5599966,-0.85317963,5.872474,-153.0,4.5,0.18433444
835cd8fffffffff,-149.82878650566852,2.1611873579333305,3,12393.43465508816,-150.0,2.5,-5.1998997,0.3754056,5.440585,-150.0,2.5,0.16764852
835cd9fffffffff,-148.73468543724076,1.7935273312938071,3,12393.43465508816,-149.0,1.5,-5.1605186,0.5874969,5.351081,-149.0,1.5,0.17375825
835cdafffffffff,-150.70295929223505,1.4142318770637348,3,12393.43465508816,-151.0,1.5,-5.212152,0.47154486,5.3855963,-151.0,1.5,0.18082234
835cdbfffffffff,-149.61014795603302,1.049190655470111,3,12393.43465508816,-150.0,1.5,-5.1829357,0.5235114,5.3647604,-150.0,1.5,0.17873397
835cdcfffffffff,-150.0494571360638,3.28183571158658,3,12393.43465508816,-150.0,3.5,-5.2784166,-0.07966679,5.5551805,-150.0,3.5,0.17439964
835cddfffffffff,-148.94980152636614,2.9110074778311463,3,12393.43465508816,-149.0,2.5,-5.1699877,0.43297273,5.420791,-149.0,2.5,0.16736893
835cdefffffffff,-150.92700895485856,2.529261806980081,3,12393.43465508816,-151.0,2.5,-5.235822,0.31160605,5.4625025,-151.0,2.5,0.17501953
835ce0fffffffff,-148.93267978768074,8.222423091199358,3,12393.43465508816,-149.0,8.5,-7.0896444,-3.454652,7.9139147,-149.0,8.5,0.134968
835ce1fffffffff,-147.81407871241433,7.837656162464933,3,12393.43465508816,-148.0,7.5,-6.567861,-2.986111,7.275597,-148.0,7.5,0.16411707
835ce2fffffffff,-149.83079231401965,7.454978875852931,3,12393.43465508816,-150.0,7.5,-6.703082,-2.9668186,7.388647,-150.0,7.5,0.15320182
835ce3fffffffff,-148.712985998701,7.073853546395012,3,12393.43465508816,-149.0,7.5,-6.6353903,-2.9799776,7.3327236,-149.0,7.5,0.1681255
835ce4fffffffff,-149.15449263274655,9.375237122115564,3,12393.43465508816,-149.0,9.5,-7.433288,-3.7000864,8.318603,-149.0,9.5,0.11411781
835ce5fffffffff,-148.02994531865434,8.988834054126103,3,12393.43465508816,-148.0,8.5,-7.0305624,-3.4969788,7.879692,-148.0,8.5,0.15139915
835ce6fffffffff,-150.05628573519976,8.605055282334336,3,12393.43465508816,-150.0,8.5,-7.1365433,-3.4290035,7.94637,-150.0,8.5,0.132783
835ce8fffffffff,-146.49353537129747,6.30749596829763,3,12393.43465508816,-146.0,6.5,-5.902712,-2.138378,6.4554615,-146.0,6.5,0.18969108
